Id,SalePrice
1844,141349.61
1845,138720.27
1846,151958.27
1847,173625.22
1848,57847.344
1849,110136.43
1850,118450.336
1851,147140.22
1852,122855.75
1853,138305.1
1854,165816.61
1855,136700.17
1856,212104.31
1857,142123.33
1858,144792.31
1859,119809.68
1860,149987.36
1861,115811.43
1862,257443.66
1863,251961.55
1864,252383.84
1865,343042.38
1866,344709.3
1867,223192.77
1868,296084.2
1869,201617.48
1870,226192.7
1871,243110.84
1872,161690.1
1873,238064.0
1874,142682.03
1875,192791.56
1876,192907.98
1877,212646.7
1878,199702.33
1879,127723.46
1880,132643.28
1881,241204.45
1882,242780.45
1883,186418.22
1884,200379.38
1885,237064.88
1886,279325.1
1887,201574.23
1888,258350.72
1889,152506.33
1890,117780.23
1891,136860.62
1892,91357.87
1893,129910.125
1894,120534.33
1895,129751.39
1896,117972.34
1897,113033.97
1898,103899.75
1899,159107.6
1900,137644.67
1901,173507.53
1902,149050.53
1903,204406.36
1904,138548.12
1905,200840.45
1906,154209.42
1907,189774.38
1908,106267.75
1909,124752.13
1910,116810.39
1911,210067.5
1912,300418.06
1913,137991.53
1914,59582.953
1915,318694.88
1916,71328.46
1917,249248.73
1918,138506.52
1919,168305.48
1920,142372.8
1921,413527.34
1922,313822.8
1923,199422.94
1924,220430.78
1925,195439.16
1926,406052.97
1927,134450.75
1928,140786.6
1929,123837.04
1930,128415.73
1931,147858.47
1932,139929.78
1933,181567.47
1934,174560.62
1935,166069.66
1936,189827.4
1937,164673.45
1938,162877.92
1939,248274.16
1940,176736.23
1941,163504.5
1942,174442.62
1943,201931.33
1944,376202.9
1945,396361.66
1946,157058.34
1947,315226.88
1948,179923.06
1949,234776.95
1950,176091.86
1951,257544.6
1952,200474.95
1953,166761.3
1954,180239.23
1955,138639.72
1956,265879.38
1957,141234.67
1958,315645.34
1959,140931.0
1960,115685.48
1961,122822.836
1962,93238.67
1963,99887.305
1964,111135.61
1965,146221.45
1966,129990.555
1967,286642.88
1968,424437.06
1969,407293.66
1970,452350.25
1971,453539.44
1972,361176.84
1973,252245.0
1974,329278.9
1975,460659.66
1976,259096.36
1977,365763.06
1978,392246.72
1979,332576.56
1980,184813.03
1981,350509.56
1982,223453.45
1983,198356.77
1984,159752.72
1985,220737.5
1986,209084.16
1987,169794.17
1988,171813.67
1989,186461.6
1990,211694.69
1991,226692.2
1992,210502.47
1993,166790.4
1994,223813.25
1995,185400.53
1996,238503.03
1997,299183.5
1998,326095.75
1999,266695.06
2000,316154.47
2001,262460.7
2002,227082.11
2003,248882.7
2004,273177.38
2005,211796.86
2006,215165.02
2007,219777.77
2008,208851.39
2009,190790.95
2010,171879.72
2011,135951.84
2012,162539.34
2013,183664.81
2014,180130.97
2015,190705.83
2016,193777.36
2017,189720.62
2018,124480.46
2019,132016.45
2020,107789.18
2021,104288.305
2022,174946.1
2023,153457.4
2024,256285.22
2025,385525.22
2026,167721.12
2027,149081.39
2028,148819.45
2029,160576.31
2030,264583.28
2031,218301.94
2032,242569.39
2033,251715.84
2034,163734.19
2035,219855.73
2036,185761.05
2037,189735.28
2038,274701.25
2039,224663.52
2040,305314.0
2041,264493.97
2042,202492.31
2043,171646.78
2044,159953.34
2045,210069.1
2046,142479.02
2047,146831.55
2048,134943.12
2049,133312.12
2050,182625.23
2051,100618.516
2052,127999.28
2053,150383.97
2054,84250.67
2055,139344.25
2056,141813.28
2057,117256.055
2058,210539.22
2059,143152.39
2060,164041.16
2061,162372.64
2062,130678.03
2063,124833.77
2064,151702.98
2065,118353.45
2066,149304.9
2067,114610.08
2068,136122.05
2069,83969.84
2070,117017.445
2071,93512.766
2072,130012.625
2073,139622.92
2074,177524.1
2075,139951.4
2076,117651.68
2077,155065.36
2078,120728.87
2079,132421.84
2080,123791.34
2081,130363.984
2082,127540.39
2083,146601.67
2084,116871.12
2085,122878.72
2086,107923.414
2087,111211.625
2088,93743.23
2089,73554.57
2090,126741.71
2091,116248.18
2092,118513.27
2093,116791.01
2094,108958.305
2095,154662.02
2096,77750.93
2097,92983.734
2098,154513.56
2099,48102.7
2100,71122.17
2101,103741.234
2102,117803.25
2103,103946.73
2104,134730.44
2105,125122.09
2106,59191.996
2107,200540.34
2108,109095.66
2109,110530.17
2110,124767.84
2111,136639.7
2112,132683.52
2113,124482.836
2114,109989.48
2115,156614.86
2116,104547.414
2117,149465.47
2118,130757.945
2119,116015.49
2120,113344.53
2121,91669.79
2122,119737.375
2123,91501.04
2124,158894.7
2125,124512.04
2126,147002.48
2127,149475.16
2128,122325.68
2129,82348.7
2130,138524.48
2131,122929.234
2132,101517.41
2133,118352.44
2134,114650.97
2135,83107.67
2136,79231.59
2137,106930.266
2138,129668.76
2139,150427.0
2140,133256.83
2141,148498.19
2142,131127.33
2143,148396.55
2144,109034.19
2145,138150.33
2146,152808.7
2147,139207.83
2148,138622.4
2149,158424.58
2150,247279.58
2151,102893.28
2152,162327.73
2153,156132.88
2154,110855.2
2155,140170.19
2156,248895.05
2157,203078.3
2158,221101.98
2159,187328.02
2160,163303.94
2161,241323.86
2162,374209.47
2163,349306.56
2164,235828.72
2165,224141.98
2166,151248.67
2167,226487.98
2168,195441.39
2169,207910.81
2170,213139.66
2171,159836.22
2172,128908.01
2173,158794.27
2174,218853.7
2175,277010.78
2176,311639.38
2177,231091.0
2178,193896.23
2179,139156.06
2180,224194.78
2181,177328.66
2182,211492.89
2183,177512.92
2184,113570.67
2185,129911.86
2186,138372.38
2187,156935.88
2188,150193.92
2189,243201.52
2190,86287.77
2191,84754.586
2192,93582.53
2193,107702.05
2194,99742.62
2195,110585.414
2196,98994.26
2197,117752.375
2198,152641.78
2199,161435.1
2200,143826.61
2201,141367.67
2202,199475.25
2203,148632.36
2204,181260.2
2205,121235.02
2206,147486.67
2207,208698.08
2208,265224.47
2209,212238.06
2210,114316.66
2211,97905.53
2212,113076.99
2213,109993.57
2214,118602.71
2215,98981.05
2216,143369.89
2217,55674.875
2218,80552.33
2219,81251.805
2220,67119.195
2221,323491.72
2222,265750.6
2223,263610.1
2224,196469.78
2225,113398.914
2226,186121.38
2227,197778.02
2228,262199.25
2229,245406.25
2230,159491.5
2231,212706.73
2232,179326.75
2233,167353.48
2234,228898.28
2235,214123.7
2236,262687.3
2237,324386.7
2238,193429.52
2239,106577.7
2240,157794.9
2241,158251.22
2242,118978.15
2243,125043.01
2244,92743.99
2245,93129.72
2246,151340.58
2247,92155.39
2248,124081.04
2249,122499.04
2250,134547.98
2251,109713.01
2252,158021.1
2253,152096.58
2254,171051.31
2255,186918.81
2256,176278.38
2257,200543.4
2258,157595.94
2259,167704.17
2260,135388.62
2261,186890.3
2262,204531.34
2263,370765.53
2264,440487.3
2265,157663.88
2266,305608.8
2267,386553.5
2268,420400.12
2269,141392.89
2270,182578.22
2271,211878.89
2272,189821.98
2273,174981.14
2274,182453.6
2275,156640.4
2276,194699.48
2277,181497.53
2278,142332.89
2279,126716.09
2280,117527.09
2281,166900.03
2282,190424.31
2283,104995.14
2284,113080.66
2285,133731.81
2286,118503.555
2287,345827.53
2288,250260.3
2289,387977.97
2290,486154.22
2291,306672.7
2292,444246.2
2293,486592.56
2294,430856.25
2295,436428.8
2296,306744.06
2297,336886.03
2298,337625.12
2299,381087.16
2300,332163.84
2301,284251.94
2302,244836.56
2303,236259.12
2304,229774.44
2305,185939.0
2306,178585.03
2307,184191.03
2308,221585.8
2309,274191.4
2310,214427.97
2311,179632.62
2312,169014.66
2313,167617.98
2314,166541.02
2315,163204.77
2316,173945.1
2317,183201.23
2318,171377.22
2319,175413.72
2320,183764.69
2321,235415.48
2322,168056.88
2323,189219.22
2324,168202.62
2325,210842.22
2326,170198.0
2327,207430.34
2328,222363.55
2329,179532.1
2330,166134.12
2331,374200.9
2332,406362.12
2333,316317.94
2334,234530.56
2335,263472.38
2336,312193.84
2337,203863.0
2338,279919.75
2339,208603.56
2340,408768.06
2341,204643.34
2342,224067.39
2343,219317.34
2344,206460.52
2345,222862.67
2346,209785.4
2347,191328.66
2348,232455.45
2349,172937.77
2350,276246.25
2351,255199.4
2352,236993.67
2353,248741.52
2354,127496.734
2355,136119.97
2356,154209.42
2357,182270.64
2358,190989.94
2359,136732.77
2360,109602.99
2361,145826.94
2362,249850.61
2363,140442.48
2364,153355.44
2365,214932.03
2366,178634.44
2367,211304.6
2368,205759.19
2369,214190.89
2370,163047.64
2371,164392.11
2372,188315.86
2373,276884.28
2374,329178.44
2375,249362.86
2376,271485.1
2377,356769.22
2378,145550.58
2379,202026.69
2380,143775.19
2381,155552.66
2382,197687.88
2383,193737.64
2384,240472.69
2385,164402.14
2386,131138.2
2387,136292.34
2388,97502.26
2389,120870.8
2390,160326.6
2391,144535.98
2392,117597.39
2393,170270.9
2394,147746.4
2395,202433.23
2396,154043.33
2397,199873.42
2398,127063.516
2399,54899.918
2400,51286.676
2401,115056.79
2402,138540.86
2403,145041.08
2404,148649.38
2405,158587.08
2406,140293.77
2407,123298.96
2408,156954.58
2409,122124.26
2410,160810.48
2411,112632.6
2412,153534.98
2413,136273.77
2414,140523.02
2415,131795.44
2416,120718.96
2417,137756.83
2418,129928.086
2419,132005.12
2420,120405.88
2421,143701.02
2422,106377.16
2423,121151.58
2424,142657.27
2425,174016.77
2426,125378.55
2427,135838.44
2428,168527.77
2429,116815.29
2430,130401.79
2431,107815.195
2432,145809.69
2433,146885.06
2434,144449.86
2435,151248.81
2436,107793.086
2437,109935.47
2438,127634.086
2439,100198.336
2440,115865.23
2441,87691.93
2442,86736.266
2443,120319.1
2444,128176.89
2445,87010.83
2446,138829.33
2447,185607.7
2448,117695.67
2449,108488.6
2450,138636.95
2451,122840.875
2452,196332.48
2453,96343.08
2454,116561.125
2455,107430.1
2456,137670.67
2457,134442.3
2458,124478.2
2459,103907.78
2460,129569.62
2461,122380.63
2462,135044.33
2463,127448.47
2464,187231.2
2465,140612.42
2466,124824.49
2467,123052.05
2468,67490.33
2469,72567.83
2470,191887.81
2471,191534.95
2472,172180.77
2473,104615.63
2474,67506.29
2475,224116.97
2476,124633.81
2477,120515.7
2478,147440.69
2479,94231.99
2480,145582.8
2481,127107.51
2482,130978.73
2483,106328.67
2484,118919.27
2485,128504.42
2486,155973.19
2487,171363.0
2488,147144.44
2489,139982.64
2490,158779.72
2491,86130.5
2492,188208.86
2493,150627.69
2494,136312.36
2495,86013.94
2496,249330.98
2497,149017.7
2498,108701.32
2499,89388.5
2500,126851.99
2501,142258.66
2502,147396.11
2503,87426.47
2504,169168.02
2505,221702.05
2506,249561.03
2507,277221.7
2508,248087.66
2509,203731.05
2510,206712.9
2511,174594.58
2512,208627.44
2513,203930.1
2514,250229.52
2515,155095.23
2516,171098.78
2517,143251.67
2518,153830.31
2519,226740.2
2520,198982.58
2521,181921.06
2522,216850.7
2523,116098.945
2524,133981.89
2525,147510.86
2526,142419.78
2527,111292.79
2528,123492.664
2529,133558.36
2530,130211.41
2531,250107.12
2532,225581.33
2533,190381.28
2534,214259.53
2535,302404.03
2536,232894.36
2537,229549.5
2538,172638.36
2539,183811.66
2540,169798.22
2541,173659.67
2542,172697.64
2543,123653.41
2544,119425.7
2545,136256.08
2546,132097.44
2547,124998.3
2548,144815.23
2549,166429.88
2550,487593.62
2551,146108.97
2552,119977.99
2553,79302.42
2554,99156.97
2555,119546.6
2556,97907.12
2557,115435.086
2558,145232.5
2559,140665.81
2560,138550.5
2561,141653.78
2562,139005.52
2563,142439.75
2564,201423.77
2565,134995.9
2566,164462.67
2567,136946.4
2568,192015.05
2569,220365.4
2570,112355.7
2571,191929.72
2572,145775.77
2573,222299.52
2574,300118.53
2575,133261.9
2576,115102.0
2577,143809.33
2578,76162.13
2579,61656.39
2580,102298.4
2581,109886.73
2582,98789.61
2583,291550.84
2584,170227.22
2585,176726.8
2586,213346.89
2587,179457.97
2588,132846.6
2589,149590.53
2590,196236.83
2591,213884.1
2592,192064.12
2593,243160.23
2594,185536.9
2595,196949.66
2596,278632.28
2597,173399.02
2598,288838.97
2599,308636.44
2600,144654.3
2601,143575.95
2602,80319.9
2603,87156.164
2604,84902.875
2605,79168.07
2606,148617.06
2607,186232.17
2608,184714.89
2609,168568.28
2610,109402.59
2611,116019.48
2612,154242.95
2613,136780.25
2614,139302.78
2615,155794.64
2616,143139.83
2617,190705.45
2618,183273.4
2619,185494.98
2620,186894.22
2621,164948.34
2622,174512.19
2623,243612.39
2624,309764.34
2625,317876.53
2626,169660.3
2627,160821.98
2628,470371.62
2629,466580.78
2630,389763.28
2631,508600.25
2632,399188.16
2633,319962.66
2634,431989.78
2635,155294.6
2636,179230.83
2637,174700.34
2638,270056.06
2639,181357.56
2640,156623.83
2641,103448.7
2642,184339.17
2643,98546.93
2644,118897.61
2645,100981.31
2646,95721.32
2647,103339.25
2648,136064.42
2649,145651.95
2650,130684.266
2651,139415.75
2652,442908.16
2653,250802.17
2654,241277.61
2655,397080.12
2656,320159.84
2657,342796.47
2658,311906.97
2659,309751.94
2660,376114.3
2661,339361.88
2662,370242.25
2663,264476.3
2664,254271.16
2665,321387.78
2666,276252.3
2667,157165.33
2668,170182.75
2669,174637.72
2670,273428.38
2671,176172.66
2672,189643.58
2673,196559.55
2674,195800.33
2675,170027.02
2676,185594.42
2677,194669.6
2678,239500.0
2679,266971.94
2680,292977.62
2681,397510.2
2682,331933.66
2683,461159.88
2684,328722.62
2685,316814.25
2686,262295.8
2687,328081.2
2688,209943.12
2689,206067.3
2690,437635.0
2691,190915.81
2692,127458.44
2693,196175.83
2694,128946.61
2695,184207.73
2696,179277.67
2697,189199.55
2698,191708.73
2699,167210.38
2700,152106.88
2701,151896.98
2702,111761.52
2703,115739.766
2704,134543.62
2705,118130.3
2706,116548.56
2707,119348.62
2708,130675.54
2709,104055.63
2710,124689.336
2711,270384.12
2712,403147.88
2713,167644.36
2714,142740.69
2715,170389.97
2716,140203.62
2717,185442.97
2718,219736.47
2719,157394.06
2720,163514.94
2721,139956.47
2722,161900.25
2723,131864.2
2724,137440.05
2725,137736.98
2726,147692.45
2727,169783.8
2728,168138.8
2729,153430.05
2730,153682.8
2731,129197.6
2732,127641.38
2733,149631.62
2734,148497.2
2735,145257.3
2736,153110.95
2737,119648.45
2738,138135.7
2739,156146.88
2740,141773.66
2741,145888.7
2742,154326.23
2743,153483.75
2744,158806.38
2745,138831.05
2746,140293.77
2747,150111.72
2748,131072.44
2749,129408.836
2750,136074.55
2751,135220.88
2752,202261.48
2753,148106.56
2754,198000.52
2755,137111.97
2756,83416.16
2757,69782.67
2758,74369.75
2759,146528.98
2760,129588.4
2761,149706.7
2762,148140.89
2763,172168.28
2764,143793.14
2765,281832.03
2766,143600.47
2767,86058.164
2768,137786.25
2769,135804.5
2770,141258.25
2771,113550.74
2772,107833.805
2773,170173.17
2774,143033.25
2775,114717.13
2776,129159.28
2777,144073.03
2778,98784.516
2779,118777.7
2780,90639.83
2781,93158.234
2782,103605.09
2783,95848.48
2784,120907.11
2785,135817.06
2786,56889.22
2787,123630.77
2788,70924.59
2789,173996.69
2790,98843.8
2791,107883.38
2792,60470.42
2793,164751.2
2794,87089.03
2795,124751.06
2796,95410.08
2797,204748.75
2798,99148.266
2799,103638.49
2800,69576.41
2801,103587.21
2802,128223.84
2803,154176.78
2804,135012.9
2805,102335.77
2806,81764.375
2807,160088.55
2808,153848.22
2809,138976.77
2810,134005.92
2811,162075.28
2812,152976.53
2813,147391.62
2814,136175.4
2815,95948.44
2816,253680.4
2817,157115.58
2818,139474.8
2819,147417.2
2820,143887.8
2821,106406.17
2822,186779.11
2823,286942.1
2824,178789.02
2825,143176.56
2826,136208.14
2827,134108.58
2828,207513.05
2829,187373.22
2830,210324.69
2831,177375.67
2832,243746.02
2833,288908.4
2834,213699.78
2835,208841.62
2836,190680.72
2837,154106.22
2838,147207.73
2839,169098.81
2840,202995.22
2841,202729.4
2842,218059.53
2843,150786.94
2844,161245.53
2845,126460.4
2846,207646.88
2847,202102.03
2848,208525.39
2849,194695.22
2850,262096.77
2851,214462.95
2852,227064.78
2853,245531.27
2854,140412.89
2855,199126.47
2856,197103.92
2857,181283.55
2858,188217.83
2859,125598.75
2860,123875.9
2861,121256.414
2862,186592.34
2863,126822.12
2864,233368.6
2865,146964.36
2866,132896.78
2867,100625.234
2868,99478.24
2869,108845.72
2870,129196.86
2871,85786.94
2872,51279.83
2873,99739.67
2874,140359.08
2875,121183.586
2876,161905.81
2877,149429.98
2878,173786.73
2879,142504.97
2880,102143.1
2881,141360.0
2882,175183.84
2883,191882.33
2884,197697.48
2885,189607.58
2886,238165.5
2887,86300.37
2888,135236.36
2889,56150.508
2890,76074.3
2891,132067.7
2892,49715.906
2893,77066.59
2894,61711.04
2895,331813.38
2896,276494.28
2897,192851.52
2898,146694.25
2899,199814.72
2900,157077.52
2901,190589.64
2902,186602.14
2903,348056.28
2904,344209.34
2905,94748.61
2906,201501.95
2907,109229.43
2908,137282.98
2909,155948.2
2910,80044.84
2911,76278.8
2912,138302.98
2913,76456.28
2914,76867.31
2915,82592.91
2916,73276.125
2917,156876.77
2918,115404.81
2919,201979.1
