Id,SalePrice
1646,161803.35669533155
1647,159133.23761127488
1648,127113.49548379998
1649,141381.60001803475
1650,107824.63936869895
1651,123936.88089489586
1652,99087.0456715269
1653,102288.8778071943
1654,138340.26603113703
1655,127786.93720431463
1656,136909.7415243564
1657,140158.7076936292
1658,137961.4213406434
1659,113347.27058885535
1660,149180.8352016258
1661,426957.85234493704
1662,394473.8167551042
1663,379524.9182151725
1664,515610.4107730682
1665,305048.36026958155
1666,339858.1232218982
1667,390129.24639594124
1668,346096.24731095653
1669,306773.0501120778
1670,349079.6433362497
1671,276053.2140642886
1672,445243.3156524862
1673,289159.89517370524
1674,247464.97425235147
1675,203325.99110798736
1676,201641.99591892006
1677,228292.9750352223
1678,470817.2731719643
1679,397176.28476730693
1680,330934.4872543905
1681,246626.29400892823
1682,317228.63734665373
1683,189398.9726067641
1684,179860.64181823615
1685,174695.98398887002
1686,164216.33840391695
1687,169984.73076391427
1688,188560.9732092757
1689,195154.87433049083
1690,199469.95204399157
1691,189385.4192666923
1692,256797.47057350306
1693,169081.49017412015
1694,183334.21826641806
1695,161515.5317792122
1696,258876.48100047174
1697,169851.30945774599
1698,342321.4063001198
1699,301327.3426357521
1700,255910.53353273793
1701,276102.57553901756
1702,238472.87675286323
1703,236483.15091235572
1704,277323.80424717633
1705,235931.17772304604
1706,427831.9956922269
1707,204100.76533553496
1708,200270.63546039478
1709,261346.75111116713
1710,218802.84732281766
1711,269092.06772449956
1712,250846.04524315638
1713,273982.5442182352
1714,223275.91883684392
1715,204595.6416368007
1716,180619.0639846455
1717,171436.19837805745
1718,135343.54048239565
1719,203675.14403101226
1720,227559.63901751052
1721,165316.07916497695
1722,128027.51487346411
1723,157099.0124811047
1724,192353.1624616882
1725,227486.85511657564
1726,184870.62798164517
1727,148413.3164345761
1728,172233.94741139223
1729,163585.9339139556
1730,162874.62822581624
1731,114668.82438205613
1732,121388.07008807904
1733,110444.76189868864
1734,119801.21228936283
1735,128288.29677822752
1736,103302.78812804408
1737,302707.68999748625
1738,265677.3657151852
1739,225632.32013095394
1740,206747.22181815686
1741,183958.5625378255
1742,164106.2159281692
1743,175931.75539128526
1744,325990.6053314569
1745,213225.75816866287
1746,177694.6286020394
1747,213700.16090070273
1748,216178.4356652531
1749,140006.41616042767
1750,123751.94045410979
1751,251450.06500501916
1752,114409.29607480907
1753,150098.86700060853
1754,197087.27345167234
1755,164910.45908202662
1756,121254.13651100462
1757,118356.66064906647
1758,141349.7699198107
1759,159834.8795149389
1760,165690.78286757067
1761,145784.0806993392
1762,174172.88575517683
1763,181844.70374166896
1764,112009.3778554085
1765,172923.84349537428
1766,192947.38937815512
1767,234076.5940177524
1768,139356.43856385478
1769,171670.315146639
1770,153825.33840789757
1771,119167.27441834474
1772,137103.6377255757
1773,123592.0458799486
1774,150798.53663980885
1775,138714.45204658806
1776,121699.8306975981
1777,103609.03294763077
1778,141754.18522270772
1779,115204.69427687516
1780,184500.84199107776
1781,127803.62036590317
1782,82167.80245996059
1783,141115.95122264427
1784,106676.59570256373
1785,123651.73694349866
1786,132732.21207147252
1787,159148.7332128218
1788,58732.60133968202
1789,97152.31669283978
1790,75604.04098135431
1791,190053.51110105723
1792,160583.72649219324
1793,133595.1047773337
1794,155601.56413479903
1795,136077.21157885375
1796,123128.50137942018
1797,117280.11127195471
1798,118809.83901287042
1799,109637.06376068313
1800,128128.34715580106
1801,126780.38422177616
1802,136121.02320182195
1803,146501.43054692692
1804,140790.3441288988
1805,135634.82074181165
1806,131721.89232927788
1807,138158.5125044205
1808,122194.8484630492
1809,120533.12718551305
1810,134401.0544404488
1811,95503.82331761115
1812,98056.76829493332
1813,122450.92443056246
1814,90031.41786981595
1815,56733.64586510508
1816,98113.02841093842
1817,104405.3348355364
1818,141368.12852704572
1819,129491.11995234746
1820,62912.99878966793
1821,115374.25288530833
1822,146807.03730717357
1823,50402.09552082486
1824,125702.94469855758
1825,131497.3793816624
1826,103152.76665059548
1827,99640.48313655685
1828,132735.4954421294
1829,118960.15581612775
1830,140601.6028172263
1831,142431.89751802725
1832,70285.05020429677
1833,131628.50021763938
1834,122269.0708415506
1835,122548.79077772444
1836,121936.0378526537
1837,83386.94205630657
1838,126736.9399105558
1839,95972.99573958285
1840,136811.3110297408
1841,144337.71636739493
1842,88931.80623756238
1843,122403.17509135422
1844,131785.90155710286
1845,140030.30062409717
1846,150444.86605159755
1847,166523.53293919523
1848,51513.80178347056
1849,103041.48885881771
1850,113031.66729568306
1851,156874.70567419575
1852,121051.81598080826
1853,118883.38077838592
1854,163402.3606923989
1855,142144.29698205227
1856,221117.13732117385
1857,131686.76835368708
1858,133452.19871298881
1859,115813.288991635
1860,147800.85899673682
1861,115251.42582941319
1862,289224.28461764293
1863,271267.13578069536
1864,271355.3018782607
1865,333544.6084282393
1866,317975.705699273
1867,220621.0068236369
1868,283896.6384187971
1869,203550.19199262114
1870,214444.47167320337
1871,246627.50808372116
1872,175621.52399110963
1873,246955.3999238997
1874,155991.0580770484
1875,198195.6828128374
1876,198594.4368254493
1877,210871.9151491633
1878,206070.75795428638
1879,127660.4804199523
1880,128878.48039228238
1881,244814.03538431873
1882,239557.952867987
1883,183501.11418507577
1884,204446.39491703262
1885,236785.69615192374
1886,283554.6136796861
1887,213429.00515899478
1888,265761.45308011957
1889,173110.68701961383
1890,120937.31755716313
1891,138944.90296690082
1892,94525.06222064386
1893,127722.1588586757
1894,127409.15163890079
1895,136291.49683682382
1896,126001.12239190823
1897,109816.14244627197
1898,115647.51329404955
1899,159585.23309403696
1900,162079.51537665882
1901,163904.02576634957
1902,156458.03297153141
1903,214372.8916234096
1904,140854.71628726585
1905,202794.90246092968
1906,146656.7970407382
1907,207364.105013082
1908,111380.24334764248
1909,129612.8455567282
1910,120011.08199259483
1911,211226.36943949648
1912,342952.0012365751
1913,142174.78945413607
1914,66492.43927535457
1915,296308.43128568755
1916,64644.24071525658
1917,244074.99043429593
1918,145578.35714161457
1919,185235.69528955483
1920,154800.9195964426
1921,390601.877402677
1922,308407.4280684976
1923,233699.91765783643
1924,239795.06930096686
1925,195265.4050622969
1926,374278.42034480534
1927,137260.12800421266
1928,153641.82494763678
1929,130834.39721540443
1930,128107.54176273028
1931,146742.56515804015
1932,145349.93641295936
1933,185633.79148618743
1934,184182.4823928363
1935,168101.59737038746
1936,198602.6644200176
1937,184033.71588449736
1938,168100.25066055
1939,249948.4622571587
1940,187403.1659532588
1941,174521.2286798464
1942,181630.03263866119
1943,208751.70200177553
1944,344792.46751238126
1945,369966.5544741972
1946,137554.37286922682
1947,304199.12333970837
1948,175452.93894926837
1949,256286.74248730563
1950,184442.17406830456
1951,246353.67282714415
1952,212331.4690546295
1953,162374.6595117515
1954,183669.11350807396
1955,139843.8495670818
1956,306028.94779511483
1957,154895.03001940786
1958,289266.070640187
1959,149876.99878081298
1960,112235.76579883097
1961,114667.28993300804
1962,99260.84311048608
1963,109491.14022890572
1964,104692.50645146421
1965,140575.94769417524
1966,126752.61451956538
1967,294445.7824660164
1968,434888.91525644314
1969,381232.67000500805
1970,405768.5420738331
1971,471830.62057978805
1972,382460.0105444009
1973,272243.52520911215
1974,334183.7180266104
1975,545444.4599941071
1976,277427.1878929052
1977,347141.16332386667
1978,352749.29441436596
1979,321489.1332535266
1980,214292.15711597167
1981,340837.5135542674
1982,224494.41222627935
1983,209439.03126064868
1984,175871.25802367763
1985,217829.74400498378
1986,210624.56056841457
1987,177234.42573611098
1988,175463.26302656234
1989,192916.92179612073
1990,207017.33973314837
1991,237847.15822007754
1992,210713.19059456963
1993,171381.17451145934
1994,233339.16287734604
1995,185074.82665145493
1996,246137.8960289183
1997,317721.83466967364
1998,319642.0330079391
1999,283806.2660850246
2000,313677.27598512336
2001,269272.62004695454
2002,243211.0088412904
2003,257384.08089252323
2004,279327.88575073134
2005,228056.33681875843
2006,219176.99819742705
2007,243936.6015894885
2008,208117.1564340888
2009,191423.81038371174
2010,191989.9616031814
2011,143512.71488733924
2012,166770.69418275246
2013,172636.424367901
2014,180549.20225287814
2015,195554.95832843226
2016,185756.37228673405
2017,192349.12555746117
2018,112821.52521788517
2019,134833.9182738103
2020,106373.74499814239
2021,91404.25601953067
2022,186597.2254568863
2023,137624.76550167607
2024,266637.81295850035
2025,356591.91787039157
2026,170808.4896570975
2027,156825.37333567662
2028,146671.91780476144
2029,163043.7032715834
2030,257936.80312666384
2031,227872.550085675
2032,246827.4544603317
2033,247651.04988408549
2034,168273.58997479884
2035,221904.24253384274
2036,197768.43861640574
2037,203268.48134653707
2038,307212.6376241098
2039,215524.133173762
2040,274276.9128695784
2041,311950.5318609815
2042,206168.2155017497
2043,184583.80676692768
2044,179040.8142971408
2045,220827.76085515207
2046,153261.25815302052
2047,147157.6897809335
2048,137179.96034031833
2049,153024.42959363555
2050,178130.8999351846
2051,103223.19010971236
2052,119589.71283801559
2053,150085.5982087131
2054,91109.55432198402
2055,150245.36736912432
2056,146991.45737509482
2057,113035.55240620006
2058,214172.06979405106
2059,132552.9623089221
2060,177949.094693555
2061,173475.22376503434
2062,126463.14336481005
2063,115476.37781557092
2064,136143.42550824778
2065,115845.33122980174
2066,154326.22999400974
2067,104934.98918692717
2068,152046.9188733241
2069,84678.08099723287
2070,115165.66714146273
2071,92151.54103514201
2072,135944.12221015248
2073,131863.43761393943
2074,186087.60103417674
2075,151517.5887087463
2076,109895.43694461492
2077,155623.82149559402
2078,121491.4353773938
2079,135442.80124997924
2080,116508.59188737605
2081,124532.38609221615
2082,127089.96913068749
2083,142176.74855500314
2084,106418.7407548483
2085,116624.6803209581
2086,112841.72760940093
2087,124992.25221648686
2088,98237.04551673806
2089,76636.29668602561
2090,127354.09608405051
2091,111724.03535719762
2092,116952.24782317883
2093,119428.5959710869
2094,108181.02806835595
2095,150576.2642230798
2096,82659.1406646056
2097,98992.40035404757
2098,142354.85753259645
2099,52331.74830911657
2100,67791.25850738288
2101,114474.00637111404
2102,133496.2417732269
2103,104673.59092823991
2104,142199.11584534205
2105,127924.78726968927
2106,62558.65498164351
2107,184120.5369784237
2108,112327.8124612632
2109,109056.10684769116
2110,124053.83712541018
2111,140008.86583737298
2112,131316.75532812878
2113,125726.62934066377
2114,127591.9862676134
2115,166410.42152373784
2116,116716.06603064455
2117,151748.44629220155
2118,127866.90817173562
2119,114710.37029431511
2120,117447.81270600727
2121,83231.62639256944
2122,113991.377303041
2123,85763.31137852513
2124,150484.11051564667
2125,124190.35191216417
2126,139758.7509189733
2127,162207.47963807033
2128,125821.97389372179
2129,90941.63480143182
2130,129395.19917469512
2131,144709.7254887982
2132,112737.97331351983
2133,118516.45297668164
2134,117298.67497119062
2135,93679.08274649375
2136,81041.52580476255
2137,100526.00418635241
2138,131112.43174436252
2139,145296.9841816467
2140,137935.4982678119
2141,157727.42151527706
2142,119916.04487664542
2143,134070.4345696082
2144,117750.37825569569
2145,139159.4005102462
2146,166659.9307378667
2147,139793.60187170774
2148,134680.06945185707
2149,149905.9093550011
2150,235339.78205830063
2151,117081.88348995871
2152,170256.5822575807
2153,162950.09548905314
2154,101581.67914643176
2155,144943.65424255902
2156,245098.24877851887
2157,227652.02795890384
2158,226948.157689801
2159,203845.30939201493
2160,185613.1810317854
2161,234956.19321867556
2162,391657.3739937677
2163,326969.37299568474
2164,239384.6616566121
2165,197477.727014685
2166,156586.2548636915
2167,219803.13816388822
2168,193218.34591891905
2169,192358.28249258897
2170,213405.9881535538
2171,154242.676089211
2172,126310.91771667128
2173,162137.11483472324
2174,221302.94974775455
2175,285426.55037703254
2176,299598.6893755071
2177,231640.9918530815
2178,210383.9082879161
2179,133187.38383280073
2180,226242.99394147866
2181,191955.31418143117
2182,221776.04960533802
2183,189153.73544089877
2184,116900.88251569956
2185,127974.85675647037
2186,147812.4395299291
2187,150804.96560863676
2188,155183.50765117706
2189,242347.54932698188
2190,80367.95366816381
2191,81350.54070352754
2192,86721.3627150483
2193,113922.36056916683
2194,108421.6222940164
2195,103072.8587545943
2196,98909.21114071218
2197,119159.92009841453
2198,159210.21669277365
2199,175993.29457720686
2200,153768.5930565643
2201,143476.54180551533
2202,220599.36159248144
2203,135493.7775002747
2204,173906.61179070978
2205,120937.46796650781
2206,136230.732653479
2207,204667.68413215014
2208,264940.8202965572
2209,242945.96053649683
2210,119597.97385710523
2211,114880.44308469766
2212,119675.40048651649
2213,103855.58530531432
2214,126903.5912728307
2215,99015.02951739442
2216,140082.4129922643
2217,50547.26123100763
2218,83849.36165411164
2219,77730.6494268776
2220,80101.90318429348
2221,295863.9202730115
2222,277906.5701685962
2223,267465.2165225039
2224,207323.9712650955
2225,120632.6914097896
2226,185082.70350807146
2227,193675.3768242813
2228,263140.84710668586
2229,256931.9177253774
2230,150356.41019586427
2231,207655.55356820236
2232,184206.26038231875
2233,185284.44509708305
2234,242041.35977642448
2235,219523.43418375147
2236,264111.62835835037
2237,313080.7299476805
2238,200323.85065498357
2239,110352.10775102359
2240,155840.26202170065
2241,151768.6641039577
2242,121204.6575612657
2243,130008.56975858839
2244,105179.82404087353
2245,98482.77808039419
2246,147442.5001996007
2247,119225.2998173484
2248,123731.73307469922
2249,123015.09230125793
2250,131318.62606210372
2251,97257.98070336271
2252,183719.63372206432
2253,150854.30733100808
2254,170317.31302095516
2255,182296.9799229523
2256,171239.23336150302
2257,200400.86537694192
2258,156358.47398881748
2259,173238.8529738181
2260,148806.64937303608
2261,188078.67460634024
2262,209515.75911601988
2263,357680.5170759329
2264,494907.5696224434
2265,168587.0559869714
2266,293598.5167129857
2267,367016.2643788703
2268,406932.8485281586
2269,146564.5531724728
2270,198653.65248395957
2271,219526.20477427883
2272,198195.3781014037
2273,164684.3225623133
2274,177302.04978891078
2275,161108.92802830393
2276,191091.1592930382
2277,187042.53965042642
2278,144756.48333687347
2279,124668.10203994185
2280,122002.6193240298
2281,159090.40075554646
2282,181683.37682341196
2283,111533.16391040132
2284,117020.35599232455
2285,137312.8431842284
2286,120701.60924083099
2287,369558.01681810804
2288,280461.22237071424
2289,386592.9341217551
2290,462736.4714572532
2291,323679.1537325691
2292,441301.2206138823
2293,491735.6148612219
2294,396408.4923198855
2295,498110.1279942793
2296,300379.00668783416
2297,336823.82270801044
2298,338671.11618685327
2299,353917.3546707281
2300,329951.40857892187
2301,311439.2679358011
2302,260163.79903036047
2303,250964.8445674712
2304,261189.80402218713
2305,204273.22422502114
2306,201840.95479723535
2307,206028.04989238162
2308,236898.11209368164
2309,288846.08549318323
2310,216760.02578795634
2311,213075.73277167897
2312,179236.17342944964
2313,172730.10858303375
2314,178863.81891918372
2315,181901.78929196362
2316,190582.20788699525
2317,189304.40318656724
2318,177058.57800101128
2319,183848.7373301599
2320,180630.88239543012
2321,227000.01355688085
2322,176116.21595106108
2323,190454.27555840855
2324,184988.21233928567
2325,216187.67850433485
2326,175363.26032619175
2327,198757.75467100806
2328,221052.1695750298
2329,193478.2287180816
2330,183550.88577190004
2331,349128.07174547185
2332,381585.97997811035
2333,324041.6095028653
2334,253820.4032947045
2335,282657.53517671087
2336,315093.8185280169
2337,198718.01995639244
2338,267471.955640388
2339,224712.20312388614
2340,394662.4150552499
2341,217861.23237786454
2342,234440.991151691
2343,231988.9017125868
2344,216553.19944953645
2345,235481.4141342976
2346,211784.02081305708
2347,195332.57648623484
2348,241138.46186986822
2349,180742.74759304468
2350,305925.21220942074
2351,254718.00437580692
2352,246591.64846448792
2353,231839.74244728676
2354,138528.3618655207
2355,143114.33871218376
2356,152287.61659151228
2357,183597.21578431103
2358,195081.52362316113
2359,136477.4330705852
2360,108558.92662972762
2361,140724.19263158695
2362,264911.8895946798
2363,131720.30651070617
2364,152449.78836050443
2365,219572.2946956873
2366,182172.31318279178
2367,211583.7180109127
2368,207765.98478013175
2369,211537.67864991134
2370,162178.12193052602
2371,159370.3390068843
2372,188236.44708240326
2373,279969.13848259044
2374,319592.98390144267
2375,242552.4943108218
2376,288514.6043836898
2377,346931.6642895097
2378,141009.98109644218
2379,194496.2716018634
2380,150474.07400665994
2381,166602.13380583812
2382,209380.12694989334
2383,203982.08069386403
2384,244070.41178687004
2385,159944.93518447503
2386,131242.8414680034
2387,134186.05380323064
2388,105965.36748825872
2389,119867.33563347641
2390,138910.55638021496
2391,142661.37740660875
2392,113297.53022883981
2393,165521.2562333104
2394,140623.52069812923
2395,209298.3377076271
2396,141638.1733371383
2397,232297.88830715534
2398,123722.60352430143
2399,64506.27451942567
2400,62440.610076172234
2401,119434.93322381384
2402,133782.84755067152
2403,152225.78270591557
2404,151594.27600939764
2405,158322.68468651795
2406,138580.90593725897
2407,123718.05131275876
2408,151825.3160516417
2409,119996.29034849208
2410,169596.5382548316
2411,112321.52867745428
2412,155629.37702245123
2413,124869.19947941108
2414,159702.20041585958
2415,138189.71611025697
2416,125827.59084018256
2417,130637.32601660665
2418,132132.38709532394
2419,121484.98168562456
2420,120455.79173867298
2421,149575.11427113507
2422,103454.03168051437
2423,110578.65005141938
2424,166779.70138935695
2425,186421.2136254677
2426,122033.82217547095
2427,126053.45912153341
2428,173839.43595129382
2429,108940.47693670106
2430,132536.4096374461
2431,104146.85255368968
2432,144974.5136514276
2433,140679.9258143741
2434,136533.48625437
2435,149325.70031086117
2436,108405.23792580771
2437,103265.26467886895
2438,119336.8333175084
2439,103645.59939070861
2440,121273.31649428346
2441,95596.36780081643
2442,97320.33956682729
2443,124104.60676367726
2444,135520.08671999816
2445,91580.1903316416
2446,136296.456788028
2447,182270.09709343823
2448,125514.84211517707
2449,112886.79282721152
2450,150340.713947561
2451,128180.02583687023
2452,181501.4847929447
2453,92966.75822639336
2454,118335.24925742658
2455,114090.863397992
2456,134335.3033270298
2457,130884.93384741942
2458,131821.97953870092
2459,108381.10729231968
2460,137382.61335323073
2461,129741.78461060117
2462,136879.99063637774
2463,122465.94245140688
2464,173860.3265584989
2465,140409.33821309806
2466,110264.66838630126
2467,133660.87450285768
2468,81929.35593450083
2469,80978.82943229328
2470,180078.1077373115
2471,215212.9856577222
2472,156942.3734842166
2473,105472.24597507945
2474,62919.32142007568
2475,204501.0344606151
2476,112882.23114010549
2477,122573.24934300863
2478,149366.4007158824
2479,100745.33905746206
2480,145817.59210773947
2481,113104.52749580775
2482,121731.0294835276
2483,103882.172461534
2484,113206.27532395479
2485,122373.75550945781
2486,141767.95894175087
2487,145644.0997386149
2488,163634.6277650076
2489,146966.62822415604
2490,134319.602570798
2491,91637.11593848055
2492,195813.91101851375
2493,151237.11062297912
2494,141375.17044795313
2495,87629.67633849305
2496,230950.90779209847
2497,157003.3431868505
2498,104914.79095584467
2499,87463.75065245669
2500,117402.89815102973
2501,138305.61294040663
2502,149264.45140752505
2503,95604.24816867766
2504,179188.61142074774
2505,215357.9944567598
2506,243779.29849687914
2507,281805.8320627215
2508,245212.90725270644
2509,213783.88729999634
2510,219639.7333677826
2511,170642.50360509322
2512,203138.7426496536
2513,224911.53146604585
2514,237709.48920989147
2515,146675.65413902825
2516,180781.5408373773
2517,149015.89017677328
2518,154573.1775915425
2519,230787.83054009237
2520,210039.2882350696
2521,185436.2974753568
2522,222433.94972123575
2523,117271.53508225779
2524,133812.44350435518
2525,149675.54515725563
2526,136621.07400893196
2527,115737.52959592543
2528,122968.57269183059
2529,132641.75202000866
2530,126646.77528634308
2531,258941.48651672955
2532,225130.56670704568
2533,188823.5554572474
2534,227675.87858860995
2535,290202.1472779828
2536,226974.73519401962
2537,232984.892497872
2538,183816.82282030434
2539,185329.31318449482
2540,178675.55179481977
2541,184120.85122323275
2542,160252.07478757238
2543,116678.88813782738
2544,116357.45524425777
2545,138842.5808527868
2546,124567.87003262885
2547,142356.50450550453
2548,154811.62584256963
2549,155649.49356856738
2550,994210.5565415636
2551,141622.45919051624
2552,123657.96180585984
2553,77072.8273493577
2554,97599.6561069084
2555,118033.68040259607
2556,95953.49159345761
2557,101530.77255004321
2558,132331.39836402968
2559,137672.6471674557
2560,153706.0022139597
2561,149158.86329842167
2562,140622.10421615283
2563,154720.0420346053
2564,195044.36751812126
2565,133645.1846552387
2566,158672.19670776965
2567,136590.4913492701
2568,196195.61810991095
2569,221862.59880648277
2570,118351.46392544691
2571,193276.22375882932
2572,146779.8832479547
2573,229697.9201426573
2574,263027.62198761845
2575,132473.27510465976
2576,114259.21832939803
2577,126304.99790207902
2578,84164.60288362087
2579,61525.0380098454
2580,100961.44043810177
2581,108398.28217221687
2582,120465.30578884917
2583,287394.1581079265
2584,185005.99613079306
2585,184981.2849191049
2586,229866.40552616958
2587,203932.60851641817
2588,134387.85673323172
2589,150965.62305596247
2590,200501.15859149766
2591,219694.4685103685
2592,215831.21456833003
2593,249142.2232515294
2594,191899.10574422643
2595,197806.4794506717
2596,289813.6754733617
2597,183943.49460451037
2598,280667.3437726192
2599,334971.1812968066
2600,149419.340331284
2601,139936.75350826298
2602,85141.11125584992
2603,91482.73971954269
2604,89876.07204221873
2605,84948.25345718945
2606,144830.32056927815
2607,204023.88033467572
2608,194417.1732117437
2609,176909.52101303884
2610,109509.70290813092
2611,125834.56100786576
2612,164122.67994162496
2613,128907.92531816458
2614,121925.74932228289
2615,150172.5484160592
2616,142081.99972425893
2617,182195.15315425018
2618,205746.0446506004
2619,201044.07676987472
2620,187007.88470177318
2621,172418.40396024732
2622,180080.8271415308
2623,233521.24883830053
2624,304298.09743411693
2625,303829.97211295424
2626,172856.02673065348
2627,160950.1325333262
2628,442176.42743091186
2629,461895.72424676025
2630,357388.6898016658
2631,475470.6896005553
2632,378152.15442961734
2633,302573.7444786799
2634,411465.15672792937
2635,161136.6534017448
2636,176470.09822709448
2637,177669.67192566922
2638,257287.24546910904
2639,188534.39859800247
2640,152713.79542296592
2641,100995.37737360514
2642,184857.24400781325
2643,105166.6435521454
2644,121864.7490637549
2645,114298.81955135323
2646,97511.45919979837
2647,106313.07708547449
2648,139091.05964951182
2649,149367.65900967293
2650,131427.24476133735
2651,135674.9569903595
2652,421816.54872736393
2653,257651.8470510327
2654,260943.8939342375
2655,407676.4602164246
2656,320598.0055186414
2657,369542.6390620296
2658,313645.40738844796
2659,303777.8865977387
2660,367903.3184699654
2661,354873.2992785139
2662,364938.6529796457
2663,305099.68028814107
2664,272568.12015818484
2665,327671.49305511866
2666,283635.5511339708
2667,173667.34806905146
2668,179554.0583721295
2669,180166.0113314101
2670,263641.7087272876
2671,186918.2688397417
2672,187522.0539400034
2673,194108.15095517613
2674,195090.4086004484
2675,167552.09203445775
2676,193942.15199871658
2677,201326.12893238183
2678,236256.7126501361
2679,280642.9770273704
2680,285295.71526051685
2681,387554.5870261286
2682,314781.40697840636
2683,472784.07287174836
2684,313601.0818877445
2685,307800.9074197706
2686,254940.78646316304
2687,310839.5071980148
2688,216763.4219990085
2689,205112.9046967249
2690,429626.467689756
2691,187678.22589696452
2692,141758.98276215553
2693,195181.37456416746
2694,142182.72886065146
2695,188497.09412608744
2696,178572.04094332692
2697,182517.27799517915
2698,188262.0178522973
2699,171308.4899034548
2700,152342.48505170736
2701,154182.20396376456
2702,108984.68912187098
2703,131459.4720174624
2704,136479.59869808264
2705,110280.01100298582
2706,108432.43229295117
2707,117814.79154152337
2708,126564.90399348692
2709,102348.18345802788
2710,120514.42205156483
2711,268206.15145568555
2712,361531.9423166639
2713,168373.01494105865
2714,150674.25799583408
2715,162871.02129289208
2716,148456.22769883808
2717,193920.47672743673
2718,214443.433913589
2719,155550.10045599059
2720,174172.99216866316
2721,129564.75128088666
2722,158326.54418337284
2723,135544.2160998769
2724,126349.47834299062
2725,127772.4388183274
2726,151772.13417456613
2727,179017.87261799927
2728,178176.5072722553
2729,148506.39332147146
2730,149689.09577347786
2731,130281.58805400763
2732,132855.25192612057
2733,161721.97638763135
2734,150643.5998211948
